kode_desa_kelurahan,kode_kecamatan,kode_kabupaten_kota,kode_provinsi,nama_desa_kelurahan
12.08.13.2005,12.08.13,12.08,12,Tiga Dolok
12.08.13.2006,12.08.13,12.08,12,Ujung Bondar
12.08.13.2007,12.08.13,12.08,12,Marihat Raja
12.08.13.2008,12.08.13,12.08,12,Bandar Dolok
12.08.13.2009,12.08.13,12.08,12,Gunung Mariah
12.08.13.2010,12.08.13,12.08,12,Siatasan
12.08.13.2011,12.08.13,12.08,12,Marihat Marsada
12.08.13.2012,12.08.13,12.08,12,Pondok Buluh
12.08.13.2013,12.08.13,12.08,12,Marihat Pondok
12.08.13.2014,12.08.13,12.08,12,Lumban Gorat
12.08.13.2015,12.08.13,12.08,12,Palia Naopat
12.08.14.1008,12.08.14,12.08,12,Tiga Runggu
12.08.14.2001,12.08.14,12.08,12,Purba Tongah
12.08.14.2002,12.08.14,12.08,12,Pematang Purba
12.08.14.2003,12.08.14,12.08,12,Urung Purba
12.08.14.2004,12.08.14,12.08,12,Purba Sipinggan
12.08.14.2005,12.08.14,12.08,12,Hinalang
12.08.14.2006,12.08.14,12.08,12,Purba Dolok
12.08.14.2007,12.08.14,12.08,12,Tano Tinggir
12.08.14.2009,12.08.14,12.08,12,Saribu Jandi
12.08.14.2010,12.08.14,12.08,12,Huta Raja
12.08.14.2011,12.08.14,12.08,12,Bandar Sauhur
12.08.14.2012,12.08.14,12.08,12,Bunga Sampang
12.08.14.2013,12.08.14,12.08,12,Nagori Tongah
12.08.14.2014,12.08.14,12.08,12,Urung Pane
12.08.15.1005,12.08.15,12.08,12,Haranggaol
12.08.15.2001,12.08.15,12.08,12,Nagori Purba
12.08.15.2002,12.08.15,12.08,12,Nagori Sihalpe
12.08.15.2003,12.08.15,12.08,12,Purba Horisan
12.08.15.2004,12.08.15,12.08,12,Purba Pasir
12.08.16.1003,12.08.16,12.08,12,Girsang
12.08.16.1004,12.08.16,12.08,12,Parapat
12.08.16.1005,12.08.16,12.08,12,Tiga Raja
12.08.16.2001,12.08.16,12.08,12,Sipangan Bolon
12.08.16.2002,12.08.16,12.08,12,Sibaganding
12.08.16.2006,12.08.16,12.08,12,Sipangan Bolon Mekar
12.08.17.1015,12.08.17,12.08,12,Serbelawan
12.08.17.1016,12.08.17,12.08,12,Aman Sari
12.08.17.2001,12.08.17,12.08,12,Silenduk
12.08.17.2002,12.08.17,12.08,12,Bah Tobu
12.08.17.2003,12.08.17,12.08,12,Bandar Selamat
12.08.17.2004,12.08.17,12.08,12,Dolok Ilir I
12.08.17.2005,12.08.17,12.08,12,Dolok Ilir II
12.08.17.2006,12.08.17,12.08,12,Bahung Kahean
12.08.17.2007,12.08.17,12.08,12,Dolok Mainu
12.08.17.2008,12.08.17,12.08,12,Dolok Merangir I
12.08.17.2009,12.08.17,12.08,12,Dolok Merangir II
12.08.17.2010,12.08.17,12.08,12,Kahean
12.08.17.2011,12.08.17,12.08,12,Dolok Tenera
12.08.17.2012,12.08.17,12.08,12,Dolok Kataran
12.08.17.2013,12.08.17,12.08,12,Padang Mainu
12.08.17.2014,12.08.17,12.08,12,Bahung Huluan
12.08.18.1013,12.08.18,12.08,12,Huta Bayu
12.08.18.2001,12.08.18,12.08,12,Mariah Hombang
12.08.18.2002,12.08.18,12.08,12,Pulo Bayu
12.08.18.2003,12.08.18,12.08,12,Silakkidir
12.08.18.2004,12.08.18,12.08,12,Raja Maligas
12.08.18.2005,12.08.18,12.08,12,Dolok Sinumbah
12.08.18.2006,12.08.18,12.08,12,Maligas Bayu
12.08.18.2007,12.08.18,12.08,12,Jawa Baru
12.08.18.2008,12.08.18,12.08,12,Mancuk
12.08.18.2009,12.08.18,12.08,12,Marihat Mayang
12.08.18.2010,12.08.18,12.08,12,Bosar Bayu
12.08.18.2011,12.08.18,12.08,12,Raja Maligas I
12.08.18.2012,12.08.18,12.08,12,Bahal Batu
12.08.18.2014,12.08.18,12.08,12,Pokan Baru
12.08.18.2015,12.08.18,12.08,12,Manrayap Bayu
12.08.18.2016,12.08.18,12.08,12,Talang Bayu
12.08.19.2001,12.08.19,12.08,12,Jawa Maraja
12.08.19.2002,12.08.19,12.08,12,Moho
12.08.19.2003,12.08.19,12.08,12,Bahalat Bayu
12.08.19.2004,12.08.19,12.08,12,Mekar Bahalat
12.08.19.2005,12.08.19,12.08,12,Tanjung Maraja
12.08.19.2006,12.08.19,12.08,12,Mariah Jambi
12.08.19.2007,12.08.19,12.08,12,Bah Joga
12.08.19.2008,12.08.19,12.08,12,Bah Jambi
12.08.20.2001,12.08.20,12.08,12,Tigaras
12.08.20.2002,12.08.20,12.08,12,Parik Sabungan
12.08.20.2003,12.08.20,12.08,12,Sibuntuon
12.08.20.2004,12.08.20,12.08,12,Dolok Saribu
12.08.20.2007,12.08.20,12.08,12,Buntu Bayu Panei Raja
12.08.20.2009,12.08.20,12.08,12,Silabah Jaya
12.08.20.2010,12.08.20,12.08,12,Togu Domu Nauli
12.08.20.2011,12.08.20,12.08,12,Sirube-rube Gunung Purba
12.08.20.2014,12.08.20,12.08,12,Tanjung Saribu
12.08.20.2015,12.08.20,12.08,12,Sihemun Baru
12.08.20.2016,12.08.20,12.08,12,Nagori Bayu
12.08.21.1009,12.08.21,12.08,12,Kerasaan I
12.08.21.1010,12.08.21,12.08,12,Pematang Bandar
12.08.21.2001,12.08.21,12.08,12,Purwosari
12.08.21.2002,12.08.21,12.08,12,Talun Madear
12.08.21.2003,12.08.21,12.08,12,Mariah Bandar
12.08.21.2004,12.08.21,12.08,12,Kandangan
12.08.21.2005,12.08.21,12.08,12,Pardomuan Nauli
12.08.21.2006,12.08.21,12.08,12,Purba Ganda
12.08.21.2007,12.08.21,12.08,12,Kerasaan II
12.08.21.2008,12.08.21,12.08,12,Bandar Manis
12.08.21.2011,12.08.21,12.08,12,Wonorejo
12.08.21.2012,12.08.21,12.08,12,Talun Rejo
12.08.21.2013,12.08.21,12.08,12,Purwodadi
12.08.22.2001,12.08.22,12.08,12,Naga Jaya I
12.08.22.2002,12.08.22,12.08,12,Bah Gunung
12.08.22.2003,12.08.22,12.08,12,Bandar Tongah
12.08.22.2004,12.08.22,12.08,12,Dolog Parmonangan
12.08.22.2005,12.08.22,12.08,12,Laras
12.08.22.2006,12.08.22,12.08,12,Naga Jaya II
12.08.22.2007,12.08.22,12.08,12,Tanjung Hataran
12.08.22.2008,12.08.22,12.08,12,Bandar Betsy I
12.08.22.2009,12.08.22,12.08,12,Bandar Betsy II
12.08.22.2010,12.08.22,12.08,12,Naga Soppa
12.08.23.1014,12.08.23,12.08,12,Perdagangan I
12.08.23.1015,12.08.23,12.08,12,Perdagangan III
12.08.23.2001,12.08.23,12.08,12,Pematang Kerasaan
12.08.23.2002,12.08.23,12.08,12,Marihat Bandar
12.08.23.2003,12.08.23,12.08,12,Nagori Bandar
12.08.23.2004,12.08.23,12.08,12,Bandar Rakyat
12.08.23.2005,12.08.23,12.08,12,Bandar Pulo
12.08.23.2006,12.08.23,12.08,12,Bah Lias
12.08.23.2007,12.08.23,12.08,12,Perdagangan II
12.08.23.2008,12.08.23,12.08,12,Perlanaan
12.08.23.2009,12.08.23,12.08,12,Sugarang Bayu
12.08.23.2010,12.08.23,12.08,12,Pem Kerasaan Rejo
12.08.23.2011,12.08.23,12.08,12,Timbaan
12.08.23.2012,12.08.23,12.08,12,Bandar Jawa
12.08.23.2013,12.08.23,12.08,12,Sidotani
12.08.23.2016,12.08.23,12.08,12,Landbouw
12.08.24.2001,12.08.24,12.08,12,Bandar Masilam
12.08.24.2002,12.08.24,12.08,12,Lias Baru
12.08.24.2003,12.08.24,12.08,12,Bandar Silou
12.08.24.2004,12.08.24,12.08,12,Panombeian Baru
12.08.24.2005,12.08.24,12.08,12,Gunung Serawan
12.08.24.2006,12.08.24,12.08,12,Bandar Masilam II
12.08.24.2007,12.08.24,12.08,12,Partimbalan
12.08.24.2008,12.08.24,12.08,12,Bandar Tinggi
12.08.24.2009,12.08.24,12.08,12,Bandar Rejo
12.08.24.2010,12.08.24,12.08,12,Bandar Gunung
12.08.25.1012,12.08.25,12.08,12,Saribu Dolok
12.08.25.2003,12.08.25,12.08,12,Bangun Mariah
12.08.25.2004,12.08.25,12.08,12,Purba Sinombah
12.08.25.2006,12.08.25,12.08,12,Purba Tua
12.08.25.2009,12.08.25,12.08,12,Purba Tua Baru
12.08.25.2014,12.08.25,12.08,12,Sinar Baru
12.08.25.2016,12.08.25,12.08,12,Purba Tua Etek
12.08.26.2001,12.08.26,12.08,12,Cingkes
12.08.26.2002,12.08.26,12.08,12,Panribuan
12.08.26.2003,12.08.26,12.08,12,Saran Padang
12.08.26.2004,12.08.26,12.08,12,Mariah Dolok
12.08.26.2005,12.08.26,12.08,12,Marubun Lokkung
12.08.26.2006,12.08.26,12.08,12,Dolok Mariah
12.08.26.2007,12.08.26,12.08,12,Bawang
12.08.26.2008,12.08.26,12.08,12,Huta Saing
12.08.26.2009,12.08.26,12.08,12,Togur
12.08.26.2010,12.08.26,12.08,12,Perasmian
12.08.26.2011,12.08.26,12.08,12,Tanjung Purba
12.08.26.2012,12.08.26,12.08,12,Silau Marawan
12.08.26.2013,12.08.26,12.08,12,Bosi Sinombah
12.08.26.2014,12.08.26,12.08,12,Ujung Bawang
12.08.27.2001,12.08.27,12.08,12,Simanabun
12.08.27.2002,12.08.27,12.08,12,Pardomuan Tongah
12.08.27.2003,12.08.27,12.08,12,Nagori Dolok
12.08.27.2004,12.08.27,12.08,12,Bandar Maruhur
12.08.27.2005,12.08.27,12.08,12,Silou Dunia
12.08.27.2006,12.08.27,12.08,12,Dolok Marawa
12.08.27.2007,12.08.27,12.08,12,Mariah Buttu
12.08.27.2008,12.08.27,12.08,12,Dolok Saribu Bangun
12.08.27.2009,12.08.27,12.08,12,Bandar Nagori
12.08.27.2010,12.08.27,12.08,12,Silou Paribuan
12.08.27.2011,12.08.27,12.08,12,Buttu Bayu
12.08.27.2012,12.08.27,12.08,12,Nagori Tani
12.08.27.2013,12.08.27,12.08,12,Bah Sarimah
12.08.27.2014,12.08.27,12.08,12,Damaritang
12.08.27.2015,12.08.27,12.08,12,Sinasih
12.08.27.2016,12.08.27,12.08,12,Pardomuan Bandar
12.08.28.1009,12.08.28,12.08,12,Sinaksak
12.08.28.2001,12.08.28,12.08,12,Batu Silangit
12.08.28.2002,12.08.28,12.08,12,Dolok Maraja
12.08.28.2003,12.08.28,12.08,12,Dolok Ulu
12.08.28.2004,12.08.28,12.08,12,Nagur Usang
12.08.28.2005,12.08.28,12.08,12,Dolok Kahean
12.08.28.2006,12.08.28,12.08,12,Naga Dolok
12.08.28.2007,12.08.28,12.08,12,Purbasari
12.08.28.2008,12.08.28,12.08,12,Pematang Dolok Kahean
12.08.28.2010,12.08.28,12.08,12,Negeri Bayu Muslimin
12.08.28.2011,12.08.28,12.08,12,Dolok Simbolon
12.08.29.1001,12.08.29,12.08,12,Merek Raya
12.08.29.1002,12.08.29,12.08,12,Dalig Raya
12.08.29.1005,12.08.29,12.08,12,Sondi Raya
12.08.29.1011,12.08.29,12.08,12,Pamatang Raya
12.08.29.1018,12.08.29,12.08,12,Baringin Raya
12.08.29.2004,12.08.29,12.08,12,Raya Bayu
12.08.29.2007,12.08.29,12.08,12,Bahapal Raya
12.08.29.2010,12.08.29,12.08,12,Siporkas
12.08.29.2012,12.08.29,12.08,12,Sihubu Raya
12.08.29.2013,12.08.29,12.08,12,Raya Bosi
12.08.29.2014,12.08.29,12.08,12,Silou Huluan
12.08.29.2015,12.08.29,12.08,12,Silou Buttu
12.08.29.2016,12.08.29,12.08,12,Bongguron Kariahan
12.08.29.2017,12.08.29,12.08,12,Simbou Baru
12.08.29.2020,12.08.29,12.08,12,Dame Raya
12.08.29.2021,12.08.29,12.08,12,Limag Raya
12.08.29.2022,12.08.29,12.08,12,Lokkung Raya
12.08.30.1001,12.08.30,12.08,12,Ujung Padang
12.08.30.2002,12.08.30,12.08,12,Huta Parik
12.08.30.2003,12.08.30,12.08,12,Dusun Ulu
12.08.30.2004,12.08.30,12.08,12,Tinjowan
12.08.30.2005,12.08.30,12.08,12,Sayur Matinggi
12.08.30.2006,12.08.30,12.08,12,Taratak Nagodang
12.08.30.2007,12.08.30,12.08,12,Sordang Bolon
12.08.30.2008,12.08.30,12.08,12,Teluk Lapian
12.08.30.2009,12.08.30,12.08,12,Tanjung Rapuan
12.08.30.2010,12.08.30,12.08,12,Pagar Bosi
12.08.30.2011,12.08.30,12.08,12,Bangun Sordang
12.08.30.2012,12.08.30,12.08,12,Aek Gerger Sidodadi
12.08.30.2013,12.08.30,12.08,12,Pulo Pitu Marihat
12.08.30.2014,12.08.30,12.08,12,Siringan Ringan
12.08.30.2015,12.08.30,12.08,12,Riah Na Poso
12.08.30.2016,12.08.30,12.08,12,Sei Merbau
12.08.30.2017,12.08.30,12.08,12,Kampung Lalang
12.08.30.2018,12.08.30,12.08,12,Sordang Baru
12.08.30.2019,12.08.30,12.08,12,Banjar Hulu
12.08.30.2020,12.08.30,12.08,12,Rawa Masin
12.08.31.2001,12.08.31,12.08,12,Ujung Saribu
12.08.31.2002,12.08.31,12.08,12,Silimakuta Barat
12.08.31.2003,12.08.31,12.08,12,Siboras
12.08.31.2004,12.08.31,12.08,12,Mardingding
12.08.31.2005,12.08.31,12.08,12,Naga Saribu
12.08.31.2007,12.08.31,12.08,12,Saribu Jandi
12.08.31.2008,12.08.31,12.08,12,Sinar Naga Mariah
12.08.31.2009,12.08.31,12.08,12,Ujung Mariah
12.08.31.2010,12.08.31,12.08,12,Bandar Saribu
12.08.31.2011,12.08.31,12.08,12,Naga Bosar
12.08.32.2001,12.08.32,12.08,12,Raya Huluan
12.08.32.2002,12.08.32,12.08,12,Dolog Huluan
12.08.32.2003,12.08.32,12.08,12,Bintang Mariah
12.08.32.2004,12.08.32,12.08,12,Bah Bolon
12.08.32.2005,12.08.32,12.08,12,Raya Usang
12.08.32.2006,12.08.32,12.08,12,Bangun Pane
12.08.32.2007,12.08.32,12.08,12,Parjalangan
12.08.32.2008,12.08.32,12.08,12,Partuahan
12.08.32.2009,12.08.32,12.08,12,Sinaman Labah
12.08.32.2010,12.08.32,12.08,12,Pamatang Sinaman
12.09.08.2002,12.09.08,12.09,12,Meranti
12.09.08.2004,12.09.08,12.09,12,Perkebunan Sei Balai
12.09.08.2011,12.09.08,12.09,12,Sei Beluru
12.09.08.2012,12.09.08,12.09,12,Serdang
12.09.08.2019,12.09.08,12.09,12,Gajah
12.09.08.2021,12.09.08,12.09,12,Air Putih
12.09.08.2022,12.09.08,12.09,12,Sukajadi
12.09.09.1001,12.09.09,12.09,12,Binjai Serbangan
12.09.09.2002,12.09.09,12.09,12,Air Joman
12.09.09.2003,12.09.09,12.09,12,Air Joman Baru
12.09.09.2005,12.09.09,12.09,12,Banjar
12.09.09.2007,12.09.09,12.09,12,Pasar Lembu
12.09.09.2008,12.09.09,12.09,12,Punggulan
12.09.09.2012,12.09.09,12.09,12,Subur
12.09.10.2001,12.09.10,12.09,12,Asahan Mati
12.09.10.2002,12.09.10,12.09,12,Bagan Asahan
12.09.10.2003,12.09.10,12.09,12,Bagan Asahan Baru
12.09.10.2004,12.09.10,12.09,12,Bagan Asahan Pekan
12.09.10.2005,12.09.10,12.09,12,Kapias Batu VIII
12.09.10.2006,12.09.10,12.09,12,Pematang Sei Baru
12.09.10.2007,12.09.10,12.09,12,Sei Apung
12.09.10.2008,12.09.10,12.09,12,Sei Apung Jaya
12.09.11.2008,12.09.11,12.09,12,Sei Kepayang Tengah
12.09.11.2010,12.09.11,12.09,12,Sei Kepayang Kanan
12.09.11.2011,12.09.11,12.09,12,Sei Paham
12.09.11.2014,12.09.11,12.09,12,Pertahanan
12.09.11.2015,12.09.11,12.09,12,Perbangunan
12.09.11.2016,12.09.11,12.09,12,Bangun Baru
12.09.12.2002,12.09.12,12.09,12,Perkebunan Suka Raja
12.09.12.2004,12.09.12,12.09,12,Perkebunan Hessa
12.09.12.2006,12.09.12,12.09,12,Sei Dua Hulu
12.09.12.2007,12.09.12,12.09,12,Sei Lama
12.09.12.2008,12.09.12,12.09,12,Silomlom
12.09.12.2009,12.09.12,12.09,12,Simpang Empat
12.09.12.2012,12.09.12,12.09,12,Sipaku Area
12.09.12.2013,12.09.12,12.09,12,Anjung Ganjang
12.09.13.2001,12.09.13,12.09,12,Sei Alim Ulu
12.09.13.2003,12.09.13,12.09,12,Pinanggiripan
12.09.13.2006,12.09.13,12.09,12,Perkebunan Pulahan
12.09.13.2007,12.09.13,12.09,12,Hessa Perlompongan
12.09.13.2008,12.09.13,12.09,12,Perkebunan Air Batu I/II
12.09.13.2009,12.09.13,12.09,12,Perkebunan Air Batu III/IX
12.09.13.2010,12.09.13,12.09,12,Danau Sijabut
12.09.13.2012,12.09.13,12.09,12,Air Teluk Hessa
12.09.13.2013,12.09.13,12.09,12,Air Genting
12.09.13.2014,12.09.13,12.09,12,Hessa Air Genting
12.09.13.2018,12.09.13,12.09,12,Sijabut Teratai
12.09.13.2019,12.09.13,12.09,12,Pulau Pule
12.09.14.2001,12.09.14,12.09,12,Sei Piring
12.09.14.2002,12.09.14,12.09,12,Pulau Rakyat Tua
12.09.14.2003,12.09.14,12.09,12,Pulau Rakyat Pekan
12.09.14.2004,12.09.14,12.09,12,Orika
12.09.14.2005,12.09.14,12.09,12,Manis
12.09.14.2006,12.09.14,12.09,12,Tunggul 45
12.09.14.2007,12.09.14,12.09,12,Bangun
12.09.14.2008,12.09.14,12.09,12,Persatuan
12.09.14.2009,12.09.14,12.09,12,Padang Mahondang
12.09.14.2010,12.09.14,12.09,12,Ofa Padang Mahondang
12.09.14.2011,12.09.14,12.09,12,Baru
12.09.14.2012,12.09.14,12.09,12,Mekar Sari
12.09.15.2003,12.09.15,12.09,12,Bandar Pulau Pekan
12.09.15.2005,12.09.15,12.09,12,Buntu Maraja
12.09.15.2006,12.09.15,12.09,12,Gonting Malaha
12.09.15.2010,12.09.15,12.09,12,Padang Pulau
12.09.15.2012,12.09.15,12.09,12,Perkebunan Aek Tarum
12.09.15.2016,12.09.15,12.09,12,Perkebunan Padang Pulau
12.09.15.2019,12.09.15,12.09,12,Huta Rao
12.09.15.2020,12.09.15,12.09,12,Aek Nagali
12.09.15.2021,12.09.15,12.09,12,Gajah Sakti
12.09.15.2022,12.09.15,12.09,12,Gunung Berkat
12.09.16.2001,12.09.16,12.09,12,Ambalutu
12.09.16.2002,12.09.16,12.09,12,Buntu Pane
12.09.16.2003,12.09.16,12.09,12,Lestari
12.09.16.2005,12.09.16,12.09,12,Prapat Janji
12.09.16.2007,12.09.16,12.09,12,Sei Silau Timur
12.09.16.2016,12.09.16,12.09,12,Sionggang
12.09.16.2017,12.09.16,12.09,12,Mekar Sari
12.09.16.2018,12.09.16,12.09,12,Perkebunan Sei Silau
12.09.16.2019,12.09.16,12.09,12,Karya Ambalutu
12.09.17.2001,12.09.17,12.09,12,Bandar Pasir Mandoge
12.09.17.2002,12.09.17,12.09,12,Huta Bagasan
12.09.17.2003,12.09.17,12.09,12,Sei Nadoras
12.09.17.2004,12.09.17,12.09,12,Silau Jawa
12.09.17.2005,12.09.17,12.09,12,Suka Makmur
12.09.17.2006,12.09.17,12.09,12,Sei Kopas
12.09.17.2007,12.09.17,12.09,12,Huta Padang
12.09.17.2008,12.09.17,12.09,12,Tomuan Holbung
12.09.17.2009,12.09.17,12.09,12,Gotting Sidodadi
12.09.18.1001,12.09.18,12.09,12,Aek Loba Pekan
12.09.18.2002,12.09.18,12.09,12,Aek Loba Afd I
12.09.18.2003,12.09.18,12.09,12,Alang Bonbon
12.09.18.2009,12.09.18,12.09,12,Sengon Sari
12.09.18.2010,12.09.18,12.09,12,Lobu Jiur
12.09.18.2011,12.09.18,12.09,12,Rawa Sari
12.09.18.2013,12.09.18,12.09,12,Aek Loba
12.09.19.1001,12.09.19,12.09,12,Bunut
12.09.19.1002,12.09.19,12.09,12,Bunut Barat
12.09.19.1003,12.09.19,12.09,12,Dadimulyo
12.09.19.1004,12.09.19,12.09,12,Kisaran Barat
12.09.19.1005,12.09.19,12.09,12,Kisaran Baru
12.09.19.1006,12.09.19,12.09,12,Kisaran Kota
12.09.19.1007,12.09.19,12.09,12,Mekar Baru
12.09.19.1008,12.09.19,12.09,12,Sei Renggas
12.09.19.1009,12.09.19,12.09,12,Sendang Sari
12.09.19.1010,12.09.19,12.09,12,Sidodadi
12.09.19.1011,12.09.19,12.09,12,Sidomukti
12.09.19.1012,12.09.19,12.09,12,Tebing Kisaran
12.09.19.1013,12.09.19,12.09,12,Tegal Sari
12.09.20.1001,12.09.20,12.09,12,Teladan
12.09.20.1002,12.09.20,12.09,12,Siumbut Umbut
12.09.20.1003,12.09.20,12.09,12,Siumbut Baru
12.09.20.1004,12.09.20,12.09,12,Sentang
12.09.20.1005,12.09.20,12.09,12,Selawan
12.09.20.1006,12.09.20,12.09,12,Mutiara
12.09.20.1007,12.09.20,12.09,12,Lestari
12.09.20.1008,12.09.20,12.09,12,Kisaran Timur
12.09.20.1009,12.09.20,12.09,12,Kisaran Naga
12.09.20.1010,12.09.20,12.09,12,Kedai Ledang
12.09.20.1011,12.09.20,12.09,12,Karang Anyer
12.09.20.1012,12.09.20,12.09,12,Gambir Baru
12.09.21.2001,12.09.21,12.09,12,Aek Songsongan
12.09.21.2002,12.09.21,12.09,12,Perkebunan Bandar Selamat
12.09.21.2003,12.09.21,12.09,12,Perkebunan Bandar Pulau
12.09.21.2004,12.09.21,12.09,12,Aek Bamban
12.09.21.2005,12.09.21,12.09,12,Marjanji Aceh
12.09.21.2006,12.09.21,12.09,12,Lobu Rappa
12.09.21.2007,12.09.21,12.09,12,Tangga
12.09.21.2008,12.09.21,12.09,12,Situnjak
12.09.21.2009,12.09.21,12.09,12,Mekar Marjanji
12.09.22.2001,12.09.22,12.09,12,Rahuning
12.09.22.2002,12.09.22,12.09,12,Perkebunan Gunung Melayu
12.09.22.2003,12.09.22,12.09,12,Gunung Melayu
12.09.22.2004,12.09.22,12.09,12,Batu Anam
12.09.22.2005,12.09.22,12.09,12,Perkebunan Aek Nagaga
12.09.22.2006,12.09.22,12.09,12,Rahuning I
12.09.22.2007,12.09.22,12.09,12,Rahuning II
12.09.23.2001,12.09.23,12.09,12,Tanjung Alam
12.09.23.2002,12.09.23,12.09,12,Perkebunan Sei Dadap I/II
12.09.23.2003,12.09.23,12.09,12,Perkebunan Sei Dadap III/IV
12.09.23.2004,12.09.23,12.09,12,Sei Kamah I
12.09.23.2005,12.09.23,12.09,12,Sei Kamah II
12.09.23.2006,12.09.23,12.09,12,Bahung Sibatu-batu
12.09.23.2007,12.09.23,12.09,12,Sei Alim Hasak
12.09.23.2008,12.09.23,12.09,12,Tanjung Asri
12.09.23.2009,12.09.23,12.09,12,Sei Kamah Baru
12.09.23.2010,12.09.23,12.09,12,Pasiran
12.09.24.2001,12.09.24,12.09,12,Sei Nangka
12.09.24.2002,12.09.24,12.09,12,Sei Jawi-Jawi
12.09.24.2003,12.09.24,12.09,12,Sei Serindan
12.09.24.2004,12.09.24,12.09,12,Sei Tualang Pandau
12.09.24.2005,12.09.24,12.09,12,Sei Lendir
12.09.24.2006,12.09.24,12.09,12,Sei Kepayang Kiri
12.09.25.2001,12.09.25,12.09,12,Sei Lunang
12.09.25.2002,12.09.25,12.09,12,Sei Pasir
12.09.25.2003,12.09.25,12.09,12,Sei Tempurung
12.09.25.2004,12.09.25,12.09,12,Sarang Helang
12.09.25.2005,12.09.25,12.09,12,Sei Sembilang
12.09.26.2001,12.09.26,12.09,12,Tinggi Raja
12.09.26.2002,12.09.26,12.09,12,Sumber Harapan
12.09.26.2003,12.09.26,12.09,12,Terusan Tengah
12.09.26.2004,12.09.26,12.09,12,Piasa Ulu
12.09.26.2005,12.09.26,12.09,12,Sidomulyo
12.09.26.2006,12.09.26,12.09,12,Teladan
12.09.26.2007,12.09.26,12.09,12,Padang Sari
12.09.27.2001,12.09.27,12.09,12,Urung Pane
12.09.27.2002,12.09.27,12.09,12,Sei Silau Tua
12.09.27.2003,12.09.27,12.09,12,Sei Silau Barat
12.09.27.2004,12.09.27,12.09,12,Silau Maraja
12.09.27.2005,12.09.27,12.09,12,Bangun Sari
12.09.28.2001,12.09.28,12.09,12,Silo Baru
12.09.28.2002,12.09.28,12.09,12,Silo Lama
12.09.28.2003,12.09.28,12.09,12,Silo Bonto
12.09.28.2004,12.09.28,12.09,12,Lubuk Palas
12.09.28.2005,12.09.28,12.09,12,Bangun Sari
12.09.29.2001,12.09.29,12.09,12,Rawang Lama
12.09.29.2002,12.09.29,12.09,12,Rawang Baru
12.09.29.2003,12.09.29,12.09,12,Rawang Pasar IV
12.09.29.2004,12.09.29,12.09,12,Rawang Pasar V
12.09.29.2005,12.09.29,12.09,12,Pondok Bungur
12.09.29.2006,12.09.29,12.09,12,Panca Arga
12.09.29.2007,12.09.29,12.09,12,Rawang Pasar VI
12.09.30.2001,12.09.30,12.09,12,Suka Damai
12.09.30.2002,12.09.30,12.09,12,Perhutaan Silau
12.09.30.2003,12.09.30,12.09,12,Tanah Rakyat
12.09.30.2004,12.09.30,12.09,12,Taman Sari
12.09.30.2005,12.09.30,12.09,12,Gedangan
12.09.30.2006,12.09.30,12.09,12,Suka Makmur
12.09.30.2007,12.09.30,12.09,12,Pulo Bandring
12.09.30.2008,12.09.30,12.09,12,Sidomulyo
12.09.30.2009,12.09.30,12.09,12,Suka Damai Barat
12.09.30.2010,12.09.30,12.09,12,Bunut Seberang
12.09.31.2001,12.09.31,12.09,12,Air Teluk Kiri
12.09.31.2002,12.09.31,12.09,12,Teluk Dalam
12.09.31.2003,12.09.31,12.09,12,Perkebunan Teluk Dalam
12.09.31.2004,12.09.31,12.09,12,Pulau Maria
12.09.31.2005,12.09.31,12.09,12,Pulau Tanjung
12.09.31.2006,12.09.31,12.09,12,Mekar Tanjung
12.09.32.2001,12.09.32,12.09,12,Aek Bange
12.09.32.2002,12.09.32,12.09,12,Aek Korsik
12.09.32.2003,12.09.32,12.09,12,Aek Ledong
12.09.32.2004,12.09.32,12.09,12,Ledong Barat
12.09.32.2005,12.09.32,12.09,12,Aek Nabuntu
12.09.32.2006,12.09.32,12.09,12,Ledong Timur
12.09.32.2007,12.09.32,12.09,12,Padang Sipirok
12.10.01.1001,12.10.01,12.10,12,Padang Matinggi
12.10.01.1002,12.10.01,12.10,12,Siringo-Ringo
12.10.01.1003,12.10.01,12.10,12,Sirandorung
12.10.01.1004,12.10.01,12.10,12,Rantauprapat
12.10.01.1005,12.10.01,12.10,12,Kartini
12.10.01.1006,12.10.01,12.10,12,Cendana
12.10.01.1007,12.10.01,12.10,12,Binaraga
12.10.01.1008,12.10.01,12.10,12,Pulo Padang
12.10.01.1009,12.10.01,12.10,12,Padang Bulan
12.10.01.1010,12.10.01,12.10,12,Aek Paing
12.10.02.1001,12.10.02,12.10,12,Bakaran Batu
12.10.02.1002,12.10.02,12.10,12,Sioldengan
12.10.02.1003,12.10.02,12.10,12,Urung Kompas
12.10.02.1004,12.10.02,12.10,12,Ujung Bandar
12.10.02.1005,12.10.02,12.10,12,Sigambal
12.10.02.1006,12.10.02,12.10,12,Lobusona
12.10.02.1007,12.10.02,12.10,12,Pardamean
12.10.02.1008,12.10.02,12.10,12,Danau Bale
12.10.02.1009,12.10.02,12.10,12,Sidorejo
12.10.07.2001,12.10.07,12.10,12,Sibargot
12.10.07.2002,12.10.07,12.10,12,Bandar Kumbul
12.10.07.2003,12.10.07,12.10,12,Tanjung Medan
12.10.07.2004,12.10.07,12.10,12,Janji
12.10.07.2005,12.10.07,12.10,12,Tebing Linggahara
12.10.07.2006,12.10.07,12.10,12,AFD.I Rantauprapat
